,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Modèle,Marque,Etat du véhicule
3741,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c180-kit-amg-novembre-2015-18000-km-11800,Essence,18000 Km,4 CV,11-2015,,8 Nov. 2016,120000,Classe C,Mercedes,Excellent
3742,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c-elysee-5cv-essence-11797,Essence,95000 Km,5 CV,05-2013,,8 Nov. 2016,20000,C Elysée,Citroen,Excellent
3743,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bwm-x6-35-xdrive-22-cv-essence-11796,Essence,120000 Km,22 CV,05-2008,,8 Nov. 2016,85000,X6,BMW,Excellent
3744,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-ibiza-11795,Essence,87 Km,5 CV,12-2012,Manuelle,8 Nov. 2016,22000,Ibiza,Seat,Neuf
3745,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-saxo-propre-11802,Essence,240 Km,4 CV,2000,Manuelle,8 Nov. 2016,7000,Saxo,Citroen,Bon
3746,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c200-10cv-essence-juillet-2012-11801,Essence,129000 Km,10 CV,07-2012,,8 Nov. 2016,76000,Classe C,Mercedes,Excellent
3747,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c180-kit-amg-9-cv-essence-11799,Essence,8500 Km,9 CV,01-2016,,8 Nov. 2016,135000,Classe C,Mercedes,Excellent
3748,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-5cv-diesel-juillet-2012-11781,Diesel,157000 Km,5 CV,07-2012,,7 Nov. 2016,39000,A3,Audi,Excellent
3749,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a5-sline-8-cv-diesel-juillet-2011-11783,Diesel,116000 Km,8 CV,07-2011,,7 Nov. 2016,85000,A5 ,Audi,Excellent
3750,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-voiture-renault-symbol-excellent-etat-11770,Essence,43000 Km,5 CV,04-2010,Manuelle,7 Nov. 2016,18000,Symbol,Renault,Excellent
3751,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a6-2l-tfsi-essence-annee-2008-115-000-klm-11784,Essence,115000 Km,4 CV,12-2008,,7 Nov. 2016,37000,A6 ,Audi,Excellent
3752,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-18tfsi-7cv-essence-aout-2012-93000km-11782,Essence,93000 Km,7 CV,08-2012,,7 Nov. 2016,49500,A4,Audi,Excellent
3753,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-208-5cv-hdi-11779,Essence,90000 Km,5 CV,01-2013,,7 Nov. 2016,33000,208,Peugeot,Excellent
3754,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-une-audi-80-fontome-11789,Essence,360000 Km,7 CV,10-1991,Manuelle,7 Nov. 2016,6500,80,Audi,Bon
3755,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/jetta-tdi-19-av-ou-ech-11788,Diesel,201255 Km,6 CV,04-2008,Manuelle,7 Nov. 2016,25500,Jetta,Volkswagen,Bon
3756,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds4-16-essence-premiere-main-toutes-options-11778,Essence,74000 Km,7 CV,11-2012,Manuelle,7 Nov. 2016,37500,DS4,Citroen,Neuf
3757,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-pack-m-7cv-essence-11780,Essence,31000 Km,7 CV,05-2015,,7 Nov. 2016,100000,SERIE 3 ,BMW,Excellent
3758,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-a180-7cv-essence-juillet-2014-11785,Essence,43000 Km,7 CV,07-2014,,7 Nov. 2016,70000,Classe A,Mercedes,D'origine
3759,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-pack-luxury-mi-2013-120000km-11786,Essence,120000 Km,4 CV,12-2013,,7 Nov. 2016,85000,SERIE 3 ,BMW,Excellent
3760,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/la-nouvelle-renault-twingo-cosmic-2016-11787,Essence,2000 Km,4 CV,08-2016,Manuelle,7 Nov. 2016,40000,Twingo,Renault,Neuf
3761,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-x3-11771,Diesel,185000 Km,,2006,Manuelle,6 Nov. 2016,36000,X3,BMW,Très bon
3762,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-clk200-11772,Essence,146 Km,10 CV,2003,Manuelle,6 Nov. 2016,33500,Classe CLK,Mercedes,Très bon
3763,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-11773,Essence,112 Km,5 CV,2011,Manuelle,6 Nov. 2016,21000,Fiesta,Ford,Très bon
3764,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-scenic-11774,Diesel,135000 Km,,2012,Manuelle,6 Nov. 2016,27000,Scenic,Renault,Très bon
3765,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-11775,Diesel,280 Km,6 CV,2005,Manuelle,6 Nov. 2016,17000,407,Peugeot,Très bon
3766,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-11776,Essence,135000 Km,5 CV,1999,Manuelle,6 Nov. 2016,10800,206,Peugeot,Très bon
3767,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/alfa-romeo-11767,Essence,175 Km,,2009,Manuelle,5 Nov. 2016,16800,147,Alfa Romeo,Très bon
3768,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-6-11766,Essence,72000 Km,,2008,Manuelle,5 Nov. 2016,16500,Polo 6,Volkswagen,Très bon
3769,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11765,Essence,155000 Km,4 CV,2007,Manuelle,5 Nov. 2016,17300,Clio Campus,Renault,Très bon
3770,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-11764,Essence,62 Km,5 CV,2014,Manuelle,5 Nov. 2016,21300,Symbol,Renault,Très bon
3771,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11763,Essence,195000 Km,4 CV,2000,Manuelle,5 Nov. 2016,10900,Clio,Renault,Bon
3772,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-11762,Essence,195000 Km,9 CV,2006,Manuelle,5 Nov. 2016,18000,407,Peugeot,Très bon
3773,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c5-11761,Diesel,155000 Km,,2010,Manuelle,5 Nov. 2016,24500,C5,Citroen,Très bon
3774,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-11760,Essence,145000 Km,,2005,Manuelle,5 Nov. 2016,14000,Megane,Renault,Très bon
3775,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-11759,Essence,97000 Km,5 CV,2012,Manuelle,5 Nov. 2016,25000,RIO,Kia,Très bon
3776,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-11758,Essence,82000 Km,,2013,Manuelle,5 Nov. 2016,18500,Grande Punto ,Fiat,Très bon
3777,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-11757,Essence,125000 Km,5 CV,2011,Manuelle,5 Nov. 2016,16200,Symbol,Renault,Très bon
3778,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-11756,Essence,135000 Km,5 CV,2006,Manuelle,5 Nov. 2016,13900,Fiesta,Ford,Très bon
3779,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-11755,Essence,98000 Km,,2003,Manuelle,5 Nov. 2016,15000,Megane,Renault,Très bon
3780,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11754,Essence,155000 Km,4 CV,2004,Manuelle,5 Nov. 2016,16000,Clio,Renault,Très bon
3781,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-jetta-11753,Essence,125 Km,8 CV,2012,Manuelle,5 Nov. 2016,35000,Jetta,Volkswagen,Très bon
3782,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-11752,Diesel,185000 Km,6 CV,2010,Manuelle,5 Nov. 2016,17000,Partner ,Peugeot,Très bon
3783,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-11751,Diesel,6500 Km,,2004,Manuelle,5 Nov. 2016,12200,Megane,Renault,Très bon
3784,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-320i-11750,Essence,195000 Km,,2007,Manuelle,5 Nov. 2016,26500,SERIE 3 ,BMW,Très bon
3785,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11749,Essence,165000 Km,5 CV,2003,Manuelle,5 Nov. 2016,12500,Clio,Renault,Très bon
3786,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-tdi-2-bande-rouge-boite-6-11748,Diesel,102000 Km,7 CV,09-2005,Manuelle,5 Nov. 2016,29000,Passat,Volkswagen,D'origine
3787,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-301-11746,Essence,97000 Km,5 CV,2013,Manuelle,4 Nov. 2016,17300,301,Peugeot,Très bon
3788,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-scirocco-11745,Essence,98 Km,9 CV,2009,Manuelle,4 Nov. 2016,26000,Scirocco,Volkswagen,Très bon
3789,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-11744,Essence,134700 Km,5 CV,2010,Manuelle,4 Nov. 2016,17000,Grande Punto ,Fiat,Très bon
3790,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-320i-11743,Essence,147 Km,9 CV,2009,Automatique,4 Nov. 2016,60000,SERIE 3 ,BMW,Très bon
3791,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-caddy-11742,Diesel,218000 Km,5 CV,2012,Manuelle,4 Nov. 2016,22800,Caddy,Volkswagen,Très bon
3792,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-11741,Essence,87000 Km,4 CV,2012,Manuelle,4 Nov. 2016,18500,Punto,Fiat,Très bon
3793,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-11740,Essence,135000 Km,5 CV,2011,Manuelle,4 Nov. 2016,15000,Symbol,Renault,Très bon
3794,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11739,Essence,125000 Km,,2008,Manuelle,4 Nov. 2016,17500,Clio,Renault,Très bon
3795,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-11738,Essence,92000 Km,5 CV,2012,Manuelle,4 Nov. 2016,22500,C3,Citroen,Très bon
3796,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-ibiza-11737,Essence,67000 Km,5 CV,2015,Manuelle,4 Nov. 2016,24500,Ibiza,Seat,Très bon
3797,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-11736,Diesel,169 Km,5 CV,2010,Manuelle,4 Nov. 2016,35000,A3,Audi,Très bon
3798,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-11735,Essence,60000 Km,6 CV,2012,Manuelle,4 Nov. 2016,24000,Partner ,Peugeot,Très bon
3799,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-11734,Essence,62000 Km,5 CV,2013,Manuelle,4 Nov. 2016,28000,RIO,Kia,Très bon
3800,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-11733,Essence,72000 Km,5 CV,2010,Manuelle,4 Nov. 2016,21500,Fiesta,Ford,Très bon
3801,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-11732,Essence,57000 Km,5 CV,2014,Manuelle,4 Nov. 2016,19000,Sandero ,Dacia,Très bon
3802,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-11731,Essence,77000 Km,5 CV,2013,Manuelle,4 Nov. 2016,19000,Symbol,Renault,Très bon
3803,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-qashqai-11730,Diesel,135000 Km,6 CV,2010,Manuelle,4 Nov. 2016,28000,Qashqai,Nissan,Très bon
3804,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-11729,Essence,82000 Km,5 CV,2011,Manuelle,4 Nov. 2016,21000,RIO,Kia,Très bon
3805,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11728,Essence,155000 Km,,2006,Manuelle,4 Nov. 2016,16500,Clio,Renault,Très bon
3806,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-one-11727,Diesel,108 Km,5 CV,2009,Manuelle,4 Nov. 2016,28500,One  D,Mini,Très bon
3807,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-leon-11726,Essence,55 Km,,2014,Manuelle,4 Nov. 2016,35000,Leon,Seat,Très bon
3808,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/grand-punto-11725,Essence,22000 Km,5 CV,2008,Manuelle,4 Nov. 2016,14800,Grande Punto ,Fiat,Très bon
3809,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-higline-11724,Diesel,125000 Km,,2012,Manuelle,4 Nov. 2016,41000,Passat,Volkswagen,Très bon
3810,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-6-11723,Essence,146000 Km,5 CV,2009,Manuelle,4 Nov. 2016,15700,Polo 6,Volkswagen,Très bon
3811,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/clio-4-11722,Essence,40000 Km,,2015,Manuelle,4 Nov. 2016,24000,Clio 4,Renault,Très bon
3812,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-3-11721,Essence,82500 Km,,2010,Manuelle,4 Nov. 2016,46500,SERIE 3 ,BMW,Très bon
3813,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-11720,Essence,105000 Km,,2012,Manuelle,4 Nov. 2016,24000,Megane,Renault,Très bon
3814,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-4-11719,Essence,138 Km,5 CV,2000,Manuelle,4 Nov. 2016,16500,Golf 4,Volkswagen,Très bon
3815,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-clk-11718,Essence,217000 Km,10 CV,10-2003,Automatique,4 Nov. 2016,35000,Classe CLK,Mercedes,Excellent
3816,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo7-11716,Essence,78400 Km,5 CV,01-2011,Manuelle,4 Nov. 2016,19800,Polo 7,Volkswagen,D'origine
3817,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-11714,Essence,62000 Km,,2013,Manuelle,4 Nov. 2016,16400,Punto,Fiat,Très bon
3818,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-11713,Essence,82000 Km,5 CV,2012,Manuelle,4 Nov. 2016,21000,Punto,Fiat,Très bon
3819,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-11712,Essence,230000 Km,,2011,Manuelle,4 Nov. 2016,22600,Focus,Ford,Très bon
3820,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-11711,Diesel,161 Km,6 CV,2005,Manuelle,4 Nov. 2016,21500,407,Peugeot,Très bon
3821,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-11710,Diesel,270000 Km,7 CV,2004,Manuelle,4 Nov. 2016,10700,Partner ,Peugeot,Bon
3822,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-11709,Essence,115000 Km,5 CV,2011,Manuelle,3 Nov. 2016,19000,RIO,Kia,Très bon
3823,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-11708,Essence,146 Km,7 CV,2010,Manuelle,3 Nov. 2016,57000,SERIE 3 ,BMW,Très bon
3824,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-classe-e-11707,Diesel,230000 Km,10 CV,2007,Automatique,3 Nov. 2016,39000,Classe E,Mercedes,Très bon
3825,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-11706,Essence,67000 Km,5 CV,2013,Manuelle,3 Nov. 2016,20500,Sandero ,Dacia,Très bon
3826,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-11705,Essence,135000 Km,,2004,Manuelle,3 Nov. 2016,15000,Panda,Fiat,Très bon
3827,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-laguna-11704,Diesel,292 Km,6 CV,2008,Manuelle,3 Nov. 2016,21500,Laguna,Renault,Très bon
3828,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-11702,Essence,125000 Km,5 CV,2012,Manuelle,3 Nov. 2016,16500,Symbol,Renault,Très bon
3829,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-5-11701,Essence,185000 Km,5 CV,2005,Manuelle,3 Nov. 2016,24000,Golf 5,Volkswagen,Très bon
3830,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-11700,Essence,175000 Km,5 CV,2007,Manuelle,3 Nov. 2016,14500,Fiesta,Ford,Très bon
3831,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a6-11699,Diesel,85 Km,8 CV,2007,Manuelle,3 Nov. 2016,38000,A6 ,Audi,Très bon
3832,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-11698,Diesel,135000 Km,5 CV,2008,Manuelle,3 Nov. 2016,22900,308,Peugeot,Très bon
3833,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-7-11697,Essence,67000 Km,5 CV,2010,Manuelle,3 Nov. 2016,19000,Polo 7,Volkswagen,Très bon
3834,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-caddy-11696,Diesel,145000 Km,,2011,Manuelle,3 Nov. 2016,16800,Caddy,Volkswagen,Très bon
3835,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-sportage-11695,Diesel,130 Km,7 CV,2011,Manuelle,3 Nov. 2016,51000,Sportages,Kia,Très bon
3836,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-11694,Essence,135000 Km,,2011,Manuelle,3 Nov. 2016,20500,308,Peugeot,Très bon
3837,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-11693,Essence,185000 Km,,2012,Manuelle,3 Nov. 2016,14500,Punto,Fiat,Très bon
3838,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-11692,Essence,105000 Km,5 CV,2011,Manuelle,3 Nov. 2016,21000,RIO,Kia,Très bon
3839,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-picanto-11691,Essence,92000 Km,5 CV,2013,Automatique,3 Nov. 2016,21500,Picanto,Kia,Très bon
3840,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11690,Diesel,155000 Km,,2011,Manuelle,3 Nov. 2016,19800,Clio,Renault,Très bon
3841,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-vento-11689,Essence,195000 Km,4 CV,1995,Manuelle,3 Nov. 2016,12800,Vento,Volkswagen,Bon
3842,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-11688,Essence,97000 Km,,2013,Manuelle,3 Nov. 2016,24000,C3,Citroen,Très bon
3843,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-11687,Diesel,135000 Km,,2012,Manuelle,3 Nov. 2016,24500,Megane,Renault,Très bon
3844,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-11686,Essence,55 Km,5 CV,2011,Manuelle,3 Nov. 2016,19500,Fiesta,Ford,Très bon
3845,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c-elysee-11685,Essence,37000 Km,5 CV,2015,Manuelle,3 Nov. 2016,22500,C Elysée,Citroen,Très bon
3846,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf4-11684,Essence,276000 Km,8 CV,1998,Manuelle,3 Nov. 2016,14500,Golf 4,Volkswagen,Très bon
3847,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-11683,Essence,107 Km,5 CV,2014,Manuelle,2 Nov. 2016,21500,Sandero ,Dacia,Très bon
3848,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-11682,Essence,325000 Km,4 CV,2000,Manuelle,2 Nov. 2016,12500,206,Peugeot,Très bon
3849,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-11681,Diesel,230000 Km,6 CV,2010,Manuelle,2 Nov. 2016,10700,Berlingo,Citroen,Bon
3850,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-320i-11680,Essence,158 Km,9 CV,2006,Manuelle,2 Nov. 2016,37500,SERIE 3 ,BMW,Très bon
3851,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-ceed-11679,Essence,125000 Km,5 CV,2011,Manuelle,2 Nov. 2016,23000,Ceed   ,Kia,Très bon
3852,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11678,Essence,230000 Km,4 CV,2001,Manuelle,2 Nov. 2016,11800,Clio,Renault,Bon
3853,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-208-11677,Essence,37000 Km,,2014,Manuelle,2 Nov. 2016,29000,208,Peugeot,Très bon
3854,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11676,Essence,175000 Km,5 CV,2009,Manuelle,2 Nov. 2016,14200,Clio,Renault,Très bon
3855,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-7-11675,Essence,199 Km,4 CV,2009,Manuelle,2 Nov. 2016,22500,Polo 7,Volkswagen,Très bon
3856,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-ibiza-11674,Essence,67000 Km,5 CV,2013,Manuelle,2 Nov. 2016,18500,Ibiza,Seat,Très bon
3857,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-11673,Essence,47000 Km,4 CV,2014,Manuelle,2 Nov. 2016,20300,Grande Punto ,Fiat,Très bon
3858,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-accent-11672,Essence,145000 Km,,2012,Manuelle,2 Nov. 2016,27000,Accent,Hyundai,Très bon
3859,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316-i-11671,Essence,195000 Km,,2008,Manuelle,2 Nov. 2016,37000,SERIE 3 ,BMW,Très bon
3860,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-passat-11670,Essence,175000 Km,,2006,Manuelle,2 Nov. 2016,22800,Passat,Volkswagen,Très bon
3861,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/symbol-elegance-11669,Essence,18700 Km,5 CV,2015,Manuelle,2 Nov. 2016,27500,Symbol,Renault,Très bon
3862,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-301-11668,Essence,72000 Km,5 CV,2013,Manuelle,2 Nov. 2016,21800,301,Peugeot,Très bon
3863,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-11667,Essence,175000 Km,5 CV,2010,Manuelle,2 Nov. 2016,19000,RIO,Kia,Très bon
3864,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-11666,Essence,175000 Km,4 CV,2005,Manuelle,2 Nov. 2016,14200,206,Peugeot,Bon
3865,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds4-11665,Diesel,87000 Km,,2013,Manuelle,2 Nov. 2016,39500,DS4,Citroen,Très bon
3866,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-evo-11664,Essence,175000 Km,5 CV,2012,Manuelle,2 Nov. 2016,16000,Punto Evo,Fiat,Très bon
3867,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-11663,Diesel,155000 Km,6 CV,2009,Manuelle,2 Nov. 2016,16500,Megane,Renault,Très bon
3868,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-11662,Essence,27000 Km,5 CV,2013,Manuelle,2 Nov. 2016,48000,Golf 7,Volkswagen,Très bon
3869,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-3-11661,Diesel,185000 Km,,2009,Manuelle,2 Nov. 2016,16800,Megane 3,Renault,Très bon
3870,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-5-11660,Essence,175000 Km,5 CV,2004,Manuelle,2 Nov. 2016,20500,Golf 5,Volkswagen,Très bon
3871,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-cruze-11659,Essence,73 Km,7 CV,2013,Manuelle,2 Nov. 2016,28500,Cruze,Chevrolet,Très bon
3872,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-3-11658,Diesel,200000 Km,5 CV,10-2009,Manuelle,2 Nov. 2016,16000,Megane Break,Renault,Bon
3873,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-7-1ere-main-60-000-km-11657,Essence,59800 Km,4 CV,11-2010,Manuelle,2 Nov. 2016,23000,Polo 7,Volkswagen,Excellent
3874,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-clk-11656,Essence,214000 Km,10 CV,10-2003,Automatique,2 Nov. 2016,34000,Classe CLK,Mercedes,Excellent
3875,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/une-belle-clio-importe-11654,Essence,122000 Km,5 CV,2008,Manuelle,2 Nov. 2016,18800,Clio 6,Renault,Très bon
3876,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-11653,Essence,170000 Km,7 CV,2010,Automatique,2 Nov. 2016,43000,A4,Audi,D'origine
3877,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-6-11651,Essence,270000 Km,,2008,Manuelle,2 Nov. 2016,11300,Polo 6,Volkswagen,Bon
3878,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-7-11649,Essence,82000 Km,5 CV,2013,Manuelle,2 Nov. 2016,22000,Polo 7,Volkswagen,Très bon
3879,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/amarok-high-line-plus-11601,Diesel,118000 Km,8 CV,11-2011,Manuelle,2 Nov. 2016,65000,Amarok,Volkswagen,D'origine
3880,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/aveo-neuf-11623,Essence,135000 Km,6 CV,07-2008,Manuelle,2 Nov. 2016,15200,Aveo,Chevrolet,D'origine
3881,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/isuzu-d-max-11534,Diesel,14 Km,10 CV,03-2012,Manuelle,2 Nov. 2016,10000,D- max,Isuzu,Très bon
3882,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-grand-i-10-11650,Essence,87000 Km,,2014,Manuelle,2 Nov. 2016,21000,I10,Hyundai,Très bon
3883,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/belle-caddy-11624,Diesel,220000 Km,7 CV,08-2009,Manuelle,2 Nov. 2016,18000,Caddy,Volkswagen,Excellent
3884,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-11652,Essence,230000 Km,4 CV,2000,Manuelle,1 Nov. 2016,11000,Clio,Renault,Très bon
3885,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-11648,Essence,97000 Km,5 CV,2013,Manuelle,1 Nov. 2016,27000,RIO,Kia,Très bon
3886,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c5-11647,Diesel,145000 Km,6 CV,2010,Manuelle,1 Nov. 2016,24900,C5,Citroen,Très bon
