,lien,Energie,Kilométrage,Puissance,Mise en circulation,Année,Date Annonce,Mois,saison,Boite,Region,Modèle,Marque,carrosserie,prix
12142,ww.auto-plus.tn/voitures-d-occasion,Diesel,848,17.0,1999,,03/05/17,3.0,printemps,Manuelle,,Land Cruiser,Land Rover,,23000.0
12143,ww.auto-plus.tn/voitures-d-occasion,Diesel,97000,,2012,,03/05/17,3.0,printemps,Manuelle,,C4,Citroen,,27000.0
12144,ww.auto-plus.tn/voitures-d-occasion,Essence,75000,4.0,2011,,03/05/17,3.0,printemps,Manuelle,,107,Peugeot,,17900.0
12145,ww.auto-plus.tn/voitures-d-occasion,Diesel,125000,,2014,,03/05/17,3.0,printemps,Manuelle,,Passat,Volkswagen,,42900.0
12146,ww.auto-plus.tn/voitures-d-occasion,Essence,115000,,2008,,03/05/17,3.0,printemps,Manuelle,,Clio,Renault,,17000.0
12147,ww.auto-plus.tn/voitures-d-occasion,Essence,60,7.0,2014,,03/04/17,3.0,printemps,Manuelle,,Corolla  ,Toyota,,45000.0
12148,ww.auto-plus.tn/voitures-d-occasion,Essence,87000,5.0,2012,,03/04/17,3.0,printemps,Manuelle,,Polo 7,Volkswagen,,22500.0
12149,ww.auto-plus.tn/voitures-d-occasion,Diesel,147,6.0,2011,,03/04/17,3.0,printemps,Manuelle,,Megane,Renault,,20000.0
12150,ww.auto-plus.tn/voitures-d-occasion,Essence,170000,7.0,2010,,03/04/17,3.0,printemps,Manuelle,,3008,Peugeot,,27500.0
12151,ww.auto-plus.tn/voitures-d-occasion,Essence,120,17.0,2007,,03/04/17,3.0,printemps,Manuelle,,Murano,Nissan,,30000.0
12152,ww.auto-plus.tn/voitures-d-occasion,Diesel,227,10.0,2007,,03/04/17,3.0,printemps,Manuelle,,Classe C,Mercedes,,40000.0
12153,ww.auto-plus.tn/voitures-d-occasion,Essence,145000,,2008,,03/04/17,3.0,printemps,Manuelle,,Punto,Fiat,,14500.0
12154,ww.auto-plus.tn/voitures-d-occasion,Essence,155000,5.0,2008,,03/04/17,3.0,printemps,Manuelle,,Clio,Renault,,14500.0
12155,ww.auto-plus.tn/voitures-d-occasion,Essence,270000,6.0,2008,,03/04/17,3.0,printemps,Manuelle,,Focus,Ford,,16500.0
12156,ww.auto-plus.tn/voitures-d-occasion,Essence,230000,,2004,,03/04/17,3.0,printemps,Manuelle,,Clio,Renault,,14500.0
12157,ww.auto-plus.tn/voitures-d-occasion,Essence,145000,,2006,,03/04/17,3.0,printemps,Manuelle,,Megane,Renault,,15900.0
12158,ww.auto-plus.tn/voitures-d-occasion,Essence,125000,,2004,,03/04/17,3.0,printemps,Manuelle,,Polo 5,Volkswagen,,11400.0
12159,ww.auto-plus.tn/voitures-d-occasion,Essence,42000,5.0,2014,,03/04/17,3.0,printemps,Manuelle,,Golf 7,Volkswagen,,45000.0
12160,ww.auto-plus.tn/voitures-d-occasion,Essence,114,6.0,2010,,03/04/17,3.0,printemps,Manuelle,,A3,Audi,,7000.0
12161,ww.auto-plus.tn/voitures-d-occasion,Essence,103,16.0,2001,,03/04/17,3.0,printemps,Manuelle,,ML,Mercedes,,25000.0
12162,ww.auto-plus.tn/voitures-d-occasion,Essence,72000,4.0,2014,,03/04/17,3.0,printemps,Manuelle,,Grande Punto ,Fiat,,18000.0
12163,ww.auto-plus.tn/voitures-d-occasion,Diesel,185000,,2008,,03/04/17,3.0,printemps,Manuelle,,Berlingo,Citroen,,11800.0
12164,ww.auto-plus.tn/voitures-d-occasion,Diesel,148000,,2008,,03/04/17,3.0,printemps,Manuelle,,207,Peugeot,,21000.0
12165,ww.auto-plus.tn/voitures-d-occasion,Essence,92000,,2013,,03/04/17,3.0,printemps,Manuelle,,Grande Punto ,Fiat,,18600.0
12166,ww.auto-plus.tn/voitures-d-occasion,Essence,270000,,1999,,03/04/17,3.0,printemps,Manuelle,,Golf 4,Volkswagen,,15700.0
12167,ww.auto-plus.tn/voitures-d-occasion,Essence,125000,,2011,,03/04/17,3.0,printemps,Manuelle,,Clio 3,Renault,,19500.0
12168,ww.auto-plus.tn/voitures-d-occasion,Essence,270000,4.0,2002,,03/04/17,3.0,printemps,Manuelle,,Polo 5,Volkswagen,,10300.0
12169,ww.auto-plus.tn/voitures-d-occasion,Essence,270000,4.0,2000,,03/04/17,3.0,printemps,Manuelle,,106,Peugeot,,9800.0
12170,ww.auto-plus.tn/voitures-d-occasion,Essence,30000,5.0,03-2016,,03/04/17,3.0,printemps,Manuelle,,RIO,Kia,,32500.0
12171,ww.auto-plus.tn/voitures-d-occasion,Essence,125000,4.0,2014,,03/02/17,3.0,printemps,Manuelle,,Picanto,Kia,,20500.0
12172,ww.auto-plus.tn/voitures-d-occasion,Essence,97000,7.0,2014,,03/02/17,3.0,printemps,Manuelle,,Cerato,Kia,,37800.0
12173,ww.auto-plus.tn/voitures-d-occasion,Essence,82000,5.0,2012,,03/02/17,3.0,printemps,Manuelle,,Fiesta,Ford,,23500.0
12174,ww.auto-plus.tn/voitures-d-occasion,Essence,118,,2009,,03/02/17,3.0,printemps,Manuelle,,Cooper S,Mini,,26000.0
12175,ww.auto-plus.tn/voitures-d-occasion,Diesel,105000,,2013,,03/02/17,3.0,printemps,Manuelle,,Clio 4,Renault,,26900.0
12176,ww.auto-plus.tn/voitures-d-occasion,Essence,102,,2011,,03/02/17,3.0,printemps,Manuelle,,Cerato,Kia,,29000.0
12177,ww.auto-plus.tn/voitures-d-occasion,Essence,72000,4.0,2012,,03/02/17,3.0,printemps,Manuelle,,500,Fiat,,24500.0
12178,ww.auto-plus.tn/voitures-d-occasion,Essence,125000,,2013,,03/02/17,3.0,printemps,Manuelle,,C Elysée,Citroen,,18000.0
12179,ww.auto-plus.tn/voitures-d-occasion,Essence,230000,6.0,2004,,03/02/17,3.0,printemps,Manuelle,,Megane,Renault,,14300.0
12180,ww.auto-plus.tn/voitures-d-occasion,Essence,195000,,2005,,03/02/17,3.0,printemps,Manuelle,,Golf 5,Volkswagen,,21800.0
12181,ww.auto-plus.tn/voitures-d-occasion,Essence,135000,7.0,2009,,03/02/17,3.0,printemps,Manuelle,,Jetta,Volkswagen,,22000.0
12182,ww.auto-plus.tn/voitures-d-occasion,Essence,115000,,2010,,03/02/17,3.0,printemps,Manuelle,,Focus,Ford,,24500.0
12183,ww.auto-plus.tn/voitures-d-occasion,Essence,155000,7.0,2008,,03/02/17,3.0,printemps,Manuelle,,SERIE 3 ,BMW,,35000.0
12184,ww.auto-plus.tn/voitures-d-occasion,Essence,52000,4.0,2015,,03/02/17,3.0,printemps,Manuelle,,Polo 7,Volkswagen,,26000.0
12185,ww.auto-plus.tn/voitures-d-occasion,Essence,55,,2015,,03/02/17,3.0,printemps,Manuelle,,Grand i10,Hyundai,,25500.0
12186,ww.auto-plus.tn/voitures-d-occasion,Essence,47000,,2015,,03/02/17,3.0,printemps,Manuelle,,Picanto,Kia,,24800.0
12187,ww.auto-plus.tn/voitures-d-occasion,Diesel,270000,,2011,,03/02/17,3.0,printemps,Manuelle,,Astra,Opel,,12500.0
12188,ww.auto-plus.tn/voitures-d-occasion,Essence,125000,6.0,2013,,03/02/17,3.0,printemps,Manuelle,,Accent,Hyundai,,28800.0
12189,ww.auto-plus.tn/voitures-d-occasion,Essence,1400000,5.0,2012,,03/02/17,3.0,printemps,Manuelle,,Aveo,Chevrolet,,18000.0
12190,ww.auto-plus.tn/voitures-d-occasion,Diesel,97000,6.0,2012,,03/01/17,3.0,printemps,Manuelle,,C3 Picasso,Citroen,,30000.0
12191,ww.auto-plus.tn/voitures-d-occasion,Diesel,106,,,,03/01/17,3.0,printemps,Manuelle,,Clio 4,Renault,,28900.0
12192,ww.auto-plus.tn/voitures-d-occasion,Essence,165000,6.0,2007,,03/01/17,3.0,printemps,Manuelle,,206 SW,Peugeot,,13700.0
12193,ww.auto-plus.tn/voitures-d-occasion,Diesel,138000,,2011,,03/01/17,3.0,printemps,Manuelle,,Megane,Renault,,21500.0
12194,ww.auto-plus.tn/voitures-d-occasion,Essence,97435,7.0,2010,,03/01/17,3.0,printemps,Manuelle,,Megane 3,Renault,,23300.0
12195,ww.auto-plus.tn/voitures-d-occasion,Essence,175000,,2001,,03/01/17,3.0,printemps,Manuelle,,Polo,Volkswagen,,9500.0
12196,ww.auto-plus.tn/voitures-d-occasion,Essence,77000,,2012,,03/01/17,3.0,printemps,Manuelle,,Panda,Fiat,,17400.0
12197,ww.auto-plus.tn/voitures-d-occasion,Essence,156600,4.0,2003,,03/01/17,3.0,printemps,Manuelle,,Clio,Renault,,14800.0
12198,ww.auto-plus.tn/voitures-d-occasion,Diesel,135000,6.0,1999,,03/01/17,3.0,printemps,Manuelle,,Passat,Volkswagen,,14000.0
12199,ww.auto-plus.tn/voitures-d-occasion,Diesel,97000,5.0,2013,,03/01/17,3.0,printemps,Manuelle,,208,Peugeot,,26000.0
12200,ww.auto-plus.tn/voitures-d-occasion,Essence,145000,9.0,2009,,03/01/17,3.0,printemps,Automatique,,Classe C,Mercedes,,45500.0
12201,ww.auto-plus.tn/voitures-d-occasion,Diesel,120000,5.0,2012,,03/01/17,3.0,printemps,Manuelle,,Berlingo,Citroen,,19300.0
12202,ww.auto-plus.tn/voitures-d-occasion,Essence,97000,,2011,,03/01/17,3.0,printemps,Manuelle,,Golf 6,Volkswagen,,26000.0
12203,ww.auto-plus.tn/voitures-d-occasion,Diesel,350000,,2009,,03/01/17,3.0,printemps,Manuelle,,Polo 6,Volkswagen,,11000.0
12204,ww.auto-plus.tn/voitures-d-occasion,Essence,105000,,2010,,03/01/17,3.0,printemps,Manuelle,,Fiesta,Ford,,20500.0
12205,ww.auto-plus.tn/voitures-d-occasion,Essence,94,7.0,2011,,27/02/17,2.0,hiver,Manuelle,,Megane 3,Renault,,21000.0
12206,ww.auto-plus.tn/voitures-d-occasion,Diesel,123,,2011,,27/02/17,2.0,hiver,Manuelle,,C5,Citroen,,25000.0
12207,ww.auto-plus.tn/voitures-d-occasion,Essence,122,9.0,2007,,27/02/17,2.0,hiver,Manuelle,,159,Alfa Romeo,,27000.0
12208,ww.auto-plus.tn/voitures-d-occasion,Diesel,31,7.0,2016,,27/02/17,2.0,hiver,Manuelle,,Sportages,Kia,,75000.0
12209,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2005,,27/02/17,2.0,hiver,Manuelle,,407,Peugeot,,16500.0
12210,ww.auto-plus.tn/voitures-d-occasion,Diesel,150,6.0,2011,,27/02/17,2.0,hiver,Manuelle,,C5,Citroen,,29500.0
12211,ww.auto-plus.tn/voitures-d-occasion,Essence,,7.0,2009,,27/02/17,2.0,hiver,Manuelle,,Jetta,Volkswagen,,22800.0
12212,ww.auto-plus.tn/voitures-d-occasion,Essence,91,11.0,2010,,27/02/17,2.0,hiver,Automatique,,Classe E,Mercedes,,73000.0
12213,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2012,,27/02/17,2.0,hiver,Manuelle,,Megane 3,Renault,,24500.0
12214,ww.auto-plus.tn/voitures-d-occasion,Diesel,145,7.0,2011,,27/02/17,2.0,hiver,Automatique,,Classe E,Mercedes,,75000.0
12215,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2007,,27/02/17,2.0,hiver,Manuelle,,Fiesta,Ford,,13900.0
12216,ww.auto-plus.tn/voitures-d-occasion,Essence,72,5.0,2012,,27/02/17,2.0,hiver,Manuelle,,Golf 6,Volkswagen,,34000.0
12217,ww.auto-plus.tn/voitures-d-occasion,Essence,84,4.0,2013,,27/02/17,2.0,hiver,Manuelle,,Clio,Renault,,24000.0
12218,ww.auto-plus.tn/voitures-d-occasion,Essence,31,6.0,2015,,27/02/17,2.0,hiver,Manuelle,,Mazda3,Mazda,,45000.0
12219,ww.auto-plus.tn/voitures-d-occasion,Essence,219,9.0,2010,,27/02/17,2.0,hiver,Manuelle,,Classe C,Mercedes,,43000.0
12220,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2001,,27/02/17,2.0,hiver,Manuelle,,Astra,Opel,,12500.0
12221,ww.auto-plus.tn/voitures-d-occasion,Diesel,114,5.0,2014,,27/02/17,2.0,hiver,Manuelle,,Qashqai,Nissan,,63000.0
12222,ww.auto-plus.tn/voitures-d-occasion,Diesel,168,5.0,2010,,27/02/17,2.0,hiver,Manuelle,,Expert,Peugeot,,17500.0
12223,ww.auto-plus.tn/voitures-d-occasion,Essence,5886,,2016,,27/02/17,2.0,hiver,Manuelle,,Fiesta,Ford,,30500.0
12224,ww.auto-plus.tn/voitures-d-occasion,Essence,,4.0,2009,,27/02/17,2.0,hiver,Manuelle,,107,Peugeot,,15800.0
12225,ww.auto-plus.tn/voitures-d-occasion,Essence,73000,,2014,,27/02/17,2.0,hiver,Manuelle,,Sandero ,Dacia,,19500.0
12226,ww.auto-plus.tn/voitures-d-occasion,Essence,56000,5.0,2013,,27/02/17,2.0,hiver,Manuelle,,301,Peugeot,,21000.0
12227,ww.auto-plus.tn/voitures-d-occasion,Essence,192000,5.0,06-2013,,27/02/17,2.0,hiver,Manuelle,,C Elysée,Citroen,,17000.0
12228,ww.auto-plus.tn/voitures-d-occasion,Diesel,159600,6.0,06-2008,,27/02/17,2.0,hiver,Manuelle,,Passat,Volkswagen,,27500.0
12229,ww.auto-plus.tn/voitures-d-occasion,Essence,210000,6.0,03-2006,,27/02/17,2.0,hiver,Manuelle,,307,Peugeot,,17500.0
12230,ww.auto-plus.tn/voitures-d-occasion,Diesel,174000,8.0,2008,,27/02/17,2.0,hiver,Manuelle,,Jetta,Volkswagen,,24200.0
12231,ww.auto-plus.tn/voitures-d-occasion,Essence,80000,7.0,03-2014,,27/02/17,2.0,hiver,Manuelle,,Cerato,Kia,,38000.0
12232,ww.auto-plus.tn/voitures-d-occasion,Essence,9000,6.0,08-2015,,27/02/17,2.0,hiver,Manuelle,,Mazda2,Mazda,,36500.0
12233,ww.auto-plus.tn/voitures-d-occasion,Essence,57,5.0,2014,,24/02/17,2.0,hiver,Manuelle,,301,Peugeot,,22000.0
12234,ww.auto-plus.tn/voitures-d-occasion,Essence,66,5.0,2014,,24/02/17,2.0,hiver,Manuelle,,Ibiza,Seat,,20600.0
12235,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2007,,24/02/17,2.0,hiver,Manuelle,,C4,Citroen,,14500.0
12236,ww.auto-plus.tn/voitures-d-occasion,Diesel,,6.0,2012,,24/02/17,2.0,hiver,Manuelle,,C4,Citroen,,29000.0
12237,ww.auto-plus.tn/voitures-d-occasion,Essence,,4.0,2014,,24/02/17,2.0,hiver,Manuelle,,I20,Hyundai,,22700.0
12238,ww.auto-plus.tn/voitures-d-occasion,Essence,90000,,2012,,24/02/17,2.0,hiver,Manuelle,,C3,Citroen,,20500.0
12239,ww.auto-plus.tn/voitures-d-occasion,Essence,175000,9.0,2006,,24/02/17,2.0,hiver,Manuelle,,407,Peugeot,,21000.0
12240,ww.auto-plus.tn/voitures-d-occasion,Essence,,7.0,2012,,24/02/17,2.0,hiver,Manuelle,,Passat,Volkswagen,,47000.0
12241,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2012,,24/02/17,2.0,hiver,Manuelle,,Golf 6,Volkswagen,,35000.0
12242,ww.auto-plus.tn/voitures-d-occasion,Essence,100,4.0,2013,,24/02/17,2.0,hiver,Manuelle,,Grande Punto ,Fiat,,24000.0
12243,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2010,,24/02/17,2.0,hiver,Manuelle,,Clio 3,Renault,,23000.0
12244,ww.auto-plus.tn/voitures-d-occasion,Diesel,147,6.0,2011,,24/02/17,2.0,hiver,Manuelle,,Megane,Renault,,20500.0
12245,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2010,,24/02/17,2.0,hiver,Manuelle,,SERIE 3 ,BMW,,41000.0
12246,ww.auto-plus.tn/voitures-d-occasion,Diesel,179,10.0,2012,,24/02/17,2.0,hiver,Manuelle,,XC 60,Volvo,,68000.0
12247,ww.auto-plus.tn/voitures-d-occasion,Diesel,171,5.0,2009,,24/02/17,2.0,hiver,Manuelle,,308,Peugeot,,25000.0
12248,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2000,,24/02/17,2.0,hiver,Manuelle,,Clio,Renault,,12200.0
12249,ww.auto-plus.tn/voitures-d-occasion,Diesel,109,9.0,2011,,24/02/17,2.0,hiver,Manuelle,,Classe C,Mercedes,,58000.0
12250,ww.auto-plus.tn/voitures-d-occasion,Diesel,134,11.0,2010,,24/02/17,2.0,hiver,Manuelle,,Classe E,Mercedes,,75000.0
12251,ww.auto-plus.tn/voitures-d-occasion,Diesel,150,6.0,2011,,24/02/17,2.0,hiver,Manuelle,,C5,Citroen,,29500.0
12252,ww.auto-plus.tn/voitures-d-occasion,Essence,,4.0,2000,,24/02/17,2.0,hiver,Manuelle,,106,Peugeot,,9000.0
12253,ww.auto-plus.tn/voitures-d-occasion,Diesel,157,6.0,2012,,24/02/17,2.0,hiver,Manuelle,,Logan,Dacia,,14000.0
12254,ww.auto-plus.tn/voitures-d-occasion,Essence,125,6.0,2009,,24/02/17,2.0,hiver,Manuelle,,308,Peugeot,,22000.0
12255,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2002,,24/02/17,2.0,hiver,Manuelle,,Berlingo,Citroen,,7000.0
12256,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2009,,24/02/17,2.0,hiver,Manuelle,,Aveo,Chevrolet,,13500.0
12257,ww.auto-plus.tn/voitures-d-occasion,Diesel,142,7.0,2011,,24/02/17,2.0,hiver,Manuelle,,Astra,Opel,,26500.0
12258,ww.auto-plus.tn/voitures-d-occasion,Diesel,160000,6.0,07-2009,,24/02/17,2.0,hiver,Automatique,,C4 Picasso,Citroen,,28000.0
12259,ww.auto-plus.tn/voitures-d-occasion,Essence,123,,2011,,23/02/17,2.0,hiver,Manuelle,,C5,Citroen,,25000.0
12260,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2011,,23/02/17,2.0,hiver,Manuelle,,DS3,DS,,26500.0
12261,ww.auto-plus.tn/voitures-d-occasion,Essence,,4.0,1996,,23/02/17,2.0,hiver,Manuelle,,106,Peugeot,,8300.0
12262,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2012,,23/02/17,2.0,hiver,Manuelle,,Yaris,Toyota,,21500.0
12263,ww.auto-plus.tn/voitures-d-occasion,Essence,45000,,2011,,23/02/17,2.0,hiver,Manuelle,,Golf 6,Volkswagen,,39000.0
12264,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2000,,23/02/17,2.0,hiver,Manuelle,,Megane,Renault,,6500.0
12265,ww.auto-plus.tn/voitures-d-occasion,Essence,182000,9.0,2004,,23/02/17,2.0,hiver,Manuelle,,SERIE 3 ,BMW,,27000.0
12266,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2010,,23/02/17,2.0,hiver,Manuelle,,Berlingo,Citroen,,16800.0
12267,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2013,,23/02/17,2.0,hiver,Manuelle,,Sportages,Kia,,58000.0
12268,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2008,,23/02/17,2.0,hiver,Manuelle,,Punto,Fiat,,13500.0
12269,ww.auto-plus.tn/voitures-d-occasion,Essence,138000,6.0,03-2011,,22/02/17,2.0,hiver,Manuelle,,207,Peugeot,,21500.0
12270,ww.auto-plus.tn/voitures-d-occasion,Essence,145000,7.0,12-2010,,22/02/17,2.0,hiver,Manuelle,,Passat,Volkswagen,,36500.0
12271,ww.auto-plus.tn/voitures-d-occasion,Diesel,45000,7.0,08-2013,,22/02/17,2.0,hiver,Automatique,,Classe E,Mercedes,,125000.0
12272,ww.auto-plus.tn/voitures-d-occasion,Essence,210,7.0,07-2009,,22/02/17,2.0,hiver,Automatique,,Golf 6,Volkswagen,,29000.0
12273,ww.auto-plus.tn/voitures-d-occasion,Essence,156000,4.0,08-2006,,22/02/17,2.0,hiver,Manuelle,,C3,Citroen,,13500.0
12274,ww.auto-plus.tn/voitures-d-occasion,Essence,80000,7.0,03-2014,,20/02/17,2.0,hiver,Manuelle,,Cerato,Kia,,40000.0
12275,ww.auto-plus.tn/voitures-d-occasion,Essence,350000,9.0,09-1999,,19/02/17,2.0,hiver,Manuelle,,200,Mercedes,,15000.0
12276,ww.auto-plus.tn/voitures-d-occasion,Diesel,173000,5.0,09-2010,,19/02/17,2.0,hiver,Manuelle,,Megane 3,Renault,,23900.0
12277,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2014,,17/02/17,2.0,hiver,Manuelle,,Golf 7,Volkswagen,,41500.0
12278,ww.auto-plus.tn/voitures-d-occasion,Essence,240,10.0,2003,,17/02/17,2.0,hiver,Manuelle,,A4,Audi,,26300.0
12279,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2012,,17/02/17,2.0,hiver,Manuelle,,Sonic,Chevrolet,,21800.0
12280,ww.auto-plus.tn/voitures-d-occasion,Essence,82000,5.0,2006,,17/02/17,2.0,hiver,Manuelle,,Siena,Fiat,,13500.0
12281,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2015,,17/02/17,2.0,hiver,Automatique,,Leon,Seat,,43000.0
12282,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2014,,17/02/17,2.0,hiver,Manuelle,,Passat,Volkswagen,,52000.0
12283,ww.auto-plus.tn/voitures-d-occasion,Essence,180,6.0,2010,,17/02/17,2.0,hiver,Manuelle,,307,Peugeot,,21000.0
12284,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2007,,17/02/17,2.0,hiver,Manuelle,,107,Peugeot,,16500.0
12285,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2007,,17/02/17,2.0,hiver,Automatique,,Megane,Renault,,14800.0
12286,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2014,,17/02/17,2.0,hiver,Manuelle,,SERIE 1 ,BMW,,56000.0
12287,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2007,,17/02/17,2.0,hiver,Manuelle,,206,Peugeot,,15400.0
12288,ww.auto-plus.tn/voitures-d-occasion,Essence,80000,5.0,2014,,17/02/17,2.0,hiver,Manuelle,,Golf 7,Volkswagen,,49000.0
12289,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2013,,17/02/17,2.0,hiver,Manuelle,,Clio,Renault,,25500.0
12290,ww.auto-plus.tn/voitures-d-occasion,Diesel,113900,,2010,,17/02/17,2.0,hiver,Manuelle,,407,Peugeot,,27000.0
12291,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2003,,17/02/17,2.0,hiver,Manuelle,,Clio,Renault,,15000.0
12292,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2010,,17/02/17,2.0,hiver,Manuelle,,Golf 6,Volkswagen,,29000.0
12293,ww.auto-plus.tn/voitures-d-occasion,Diesel,83768,5.0,2012,,17/02/17,2.0,hiver,Manuelle,,Grande Punto ,Fiat,,18500.0
12294,ww.auto-plus.tn/voitures-d-occasion,Essence,,4.0,2000,,17/02/17,2.0,hiver,Manuelle,,Polo 3,Volkswagen,,10000.0
12295,ww.auto-plus.tn/voitures-d-occasion,Diesel,,,2010,,17/02/17,2.0,hiver,Manuelle,,Partner ,Peugeot,,15500.0
12296,ww.auto-plus.tn/voitures-d-occasion,Diesel,,5.0,2007,,17/02/17,2.0,hiver,Manuelle,,Megane,Renault,,13800.0
12297,ww.auto-plus.tn/voitures-d-occasion,Diesel,160000,6.0,2012,,17/02/17,2.0,hiver,Manuelle,,C4,Citroen,,32000.0
12298,ww.auto-plus.tn/voitures-d-occasion,Essence,175,4.0,1998,,17/02/17,2.0,hiver,Manuelle,,106,Peugeot,,10200.0
12299,ww.auto-plus.tn/voitures-d-occasion,Essence,180000,8.0,12-2005,,16/02/17,2.0,hiver,Automatique,,Cayenne,Porsche,,47000.0
12300,ww.auto-plus.tn/voitures-d-occasion,Diesel,176000,7.0,06-2012,,15/02/17,2.0,hiver,Automatique,,DS5,DS,,46500.0
12301,ww.auto-plus.tn/voitures-d-occasion,Essence,51000,5.0,12-2014,,15/02/17,2.0,hiver,Automatique,,Golf 7,Volkswagen,,58000.0
12302,ww.auto-plus.tn/voitures-d-occasion,Essence,119000,7.0,12-2010,,15/02/17,2.0,hiver,Automatique,,SERIE 3 ,BMW,,47000.0
12303,ww.auto-plus.tn/voitures-d-occasion,Diesel,65000,7.0,12-2013,,15/02/17,2.0,hiver,Automatique,,Sportages,Kia,,55000.0
12304,ww.auto-plus.tn/voitures-d-occasion,Essence,79000,7.0,10-2011,,15/02/17,2.0,hiver,Automatique,,Megane,Renault,,26500.0
12305,ww.auto-plus.tn/voitures-d-occasion,Diesel,119000,10.0,12-2010,,15/02/17,2.0,hiver,Automatique,,C,Citroen,,42000.0
12306,ww.auto-plus.tn/voitures-d-occasion,Essence,160000,11.0,12-2008,,15/02/17,2.0,hiver,Automatique,,Classe C,Mercedes,,47000.0
12307,ww.auto-plus.tn/voitures-d-occasion,Essence,55000,8.0,06-2012,,15/02/17,2.0,hiver,Automatique,,Cruze,Chevrolet,,42000.0
12308,ww.auto-plus.tn/voitures-d-occasion,Diesel,190000,8.0,11-2010,,15/02/17,2.0,hiver,Automatique,,Classe C,Mercedes,,54000.0
12309,ww.auto-plus.tn/voitures-d-occasion,Essence,94000,7.0,12-2011,,15/02/17,2.0,hiver,Automatique,,SERIE 3 ,BMW,,49500.0
12310,ww.auto-plus.tn/voitures-d-occasion,Essence,185000,7.0,12-2007,,15/02/17,2.0,hiver,Automatique,,SERIE 3 ,BMW,,29500.0
12311,ww.auto-plus.tn/voitures-d-occasion,Diesel,128000,6.0,12-2014,,15/02/17,2.0,hiver,Automatique,,A3,Audi,,55000.0
12312,ww.auto-plus.tn/voitures-d-occasion,Essence,125000,7.0,03-2011,,15/02/17,2.0,hiver,Manuelle,,Jetta,Volkswagen,,28500.0
12313,ww.auto-plus.tn/voitures-d-occasion,Essence,119,6.0,05-2011,,15/02/17,2.0,hiver,Manuelle,,RIO,Kia,,16750.0
12314,ww.auto-plus.tn/voitures-d-occasion,Essence,,,2014,,14/02/17,2.0,hiver,Manuelle,,Picanto,Kia,,22300.0
12315,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2004,,14/02/17,2.0,hiver,Manuelle,,Clio,Renault,,12500.0
12316,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2001,,14/02/17,2.0,hiver,Manuelle,,Polo 4,Volkswagen,,9800.0
12317,ww.auto-plus.tn/voitures-d-occasion,Diesel,210,8.0,2008,,14/02/17,2.0,hiver,Manuelle,,A4,Audi,,40000.0
12318,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2004,,14/02/17,2.0,hiver,Manuelle,,Polo,Volkswagen,,11000.0
12319,ww.auto-plus.tn/voitures-d-occasion,Essence,,6.0,2010,,14/02/17,2.0,hiver,Manuelle,,Partner ,Peugeot,,21800.0
12320,ww.auto-plus.tn/voitures-d-occasion,Essence,180,6.0,2010,,14/02/17,2.0,hiver,Manuelle,,308,Peugeot,,21000.0
12321,ww.auto-plus.tn/voitures-d-occasion,Essence,,5.0,2005,,14/02/17,2.0,hiver,Manuelle,,Polo 5,Volkswagen,,11700.0
12322,ww.auto-plus.tn/voitures-d-occasion,Essence,87000,5.0,01-2011,,14/02/17,2.0,hiver,Manuelle,,Clio 3,Renault,,26000.0
12323,ww.auto-plus.tn/voitures-d-occasion,Diesel,240000,6.0,03-2008,,14/02/17,2.0,hiver,Manuelle,,Partner ,Peugeot,,13500.0
12324,ww.auto-plus.tn/voitures-d-occasion,Essence,16000,5.0,05-2015,,14/02/17,2.0,hiver,Manuelle,,C4,Citroen,,41900.0
